timestamp_iso,ts_epoch,dt_s,mpu_num,ok,ax,ay,az,ax_g,ay_g,az_g,gx,gy,gz,gx_dps,gy_dps,gz_dps,roll_acc,pitch_acc
2025-08-25T14:40:38.431188+03:00,1756122038.431170,0.070494,1,True,7160,-15086,-1162,0.43701171875,-0.9207763671875,-0.0709228515625,16,17,-351,0.9756097560975611,1.0365853658536586,-21.402439024390247,-94.40451242508306,-25.324006274872424
2025-08-25T14:40:38.431188+03:00,1756122038.431170,0.070494,2,True,7788,-15104,-3620,0.475341796875,-0.921875,-0.220947265625,-110,5,-335,-6.707317073170732,0.30487804878048785,-20.426829268292686,-103.47793969436935,-26.63030987799836
2025-08-25T14:40:38.501910+03:00,1756122038.501893,0.070722,1,True,7396,-14810,-1136,0.451416015625,-0.9039306640625,-0.0693359375,9,7,-381,0.5487804878048781,0.426829268292683,-23.231707317073173,-94.3862782175119,-26.4700734132457
2025-08-25T14:40:38.501910+03:00,1756122038.501893,0.070722,2,True,8072,-14962,-3704,0.49267578125,-0.9132080078125,-0.22607421875,-123,24,-379,-7.500000000000001,1.4634146341463417,-23.10975609756098,-103.90461465490064,-27.64065317480502
2025-08-25T14:40:38.572625+03:00,1756122038.572608,0.070715,1,True,7838,-14752,-1124,0.4783935546875,-0.900390625,-0.068603515625,-7,39,-445,-0.426829268292683,2.378048780487805,-27.134146341463417,-94.35712060752168,-27.913846844528006
2025-08-25T14:40:38.572625+03:00,1756122038.572608,0.070715,2,True,8606,-14808,-3686,0.5252685546875,-0.90380859375,-0.2249755859375,-144,40,-436,-8.78048780487805,2.439024390243903,-26.58536585365854,-103.9779607367412,-29.421392643201376
2025-08-25T14:40:38.643145+03:00,1756122038.643129,0.070521,1,True,8352,-14460,-1156,0.509765625,-0.882568359375,-0.070556640625,-8,13,-506,-0.48780487804878053,0.7926829268292683,-30.853658536585368,-94.57077000625088,-29.931461554474502
2025-08-25T14:40:38.643145+03:00,1756122038.643129,0.070521,2,True,9078,-14538,-3852,0.5540771484375,-0.8873291015625,-0.235107421875,-133,8,-506,-8.109756097560977,0.48780487804878053,-30.853658536585368,-104.84012634118771,-31.115352836582677
2025-08-25T14:40:38.713645+03:00,1756122038.713629,0.070500,1,True,8992,-14202,-1376,0.548828125,-0.8668212890625,-0.083984375,10,-10,-533,0.6097560975609757,-0.6097560975609757,-32.5,-95.5339851940708,-32.219099171930225
2025-08-25T14:40:38.713645+03:00,1756122038.713629,0.070500,2,True,9724,-14244,-3904,0.593505859375,-0.869384765625,-0.23828125,-120,-4,-504,-7.317073170731708,-0.24390243902439027,-30.731707317073173,-105.32724877849029,-33.360584739898066
2025-08-25T14:40:38.786035+03:00,1756122038.786013,0.072384,1,True,9880,-13858,-1272,0.60302734375,-0.8458251953125,-0.07763671875,14,-27,-515,0.853658536585366,-1.6463414634146343,-31.402439024390247,-95.24437620590832,-35.37327059775121
2025-08-25T14:40:38.786035+03:00,1756122038.786013,0.072384,2,True,10478,-13972,-3922,0.6395263671875,-0.852783203125,-0.2393798828125,-129,-36,-488,-7.865853658536586,-2.1951219512195124,-29.75609756097561,-105.67965581517161,-35.8301090242429
2025-08-25T14:40:38.856799+03:00,1756122038.856781,0.070768,1,True,10338,-13682,-1268,0.6309814453125,-0.8350830078125,-0.077392578125,0,-48,-522,0.0,-2.9268292682926833,-31.82926829268293,-95.29484685107097,-36.95660128210081
2025-08-25T14:40:38.856799+03:00,1756122038.856781,0.070768,2,True,10980,-13696,-4092,0.670166015625,-0.8359375,-0.249755859375,-139,-59,-500,-8.475609756097562,-3.5975609756097566,-30.487804878048784,-106.63474276988224,-37.52939208765235
2025-08-25T14:40:38.927487+03:00,1756122038.927471,0.070690,1,True,10730,-13292,-1420,0.6549072265625,-0.811279296875,-0.086669921875,-6,-77,-257,-0.3658536585365854,-4.695121951219512,-15.670731707317074,-96.097846151204,-38.753489079868075
2025-08-25T14:40:38.927487+03:00,1756122038.927471,0.070690,2,True,11138,-13262,-4208,0.6798095703125,-0.8094482421875,-0.2568359375,-164,-71,-495,-10.0,-4.329268292682928,-30.182926829268297,-107.60410324126418,-38.67770696065462
2025-08-25T14:40:38.998192+03:00,1756122038.998176,0.070705,1,True,10986,-12706,-1448,0.6705322265625,-0.7755126953125,-0.08837890625,-33,-35,-529,-2.0121951219512195,-2.1341463414634148,-32.25609756097561,-96.50148599548922,-40.66489783794366
2025-08-25T14:40:38.998192+03:00,1756122038.998176,0.070705,2,True,11598,-12656,-4266,0.7078857421875,-0.7724609375,-0.2603759765625,-168,-15,-513,-10.24390243902439,-0.9146341463414634,-31.280487804878053,-108.62758738240083,-40.970957856742785
2025-08-25T14:40:39.068761+03:00,1756122039.068745,0.070568,1,True,11560,-12094,-1594,0.70556640625,-0.7381591796875,-0.0972900390625,-31,-12,-558,-1.8902439024390245,-0.7317073170731708,-34.024390243902445,-97.50835585998374,-43.46035096748244
2025-08-25T14:40:39.068761+03:00,1756122039.068745,0.070568,2,True,12166,-12044,-4304,0.7425537109375,-0.735107421875,-0.2626953125,-161,-20,-535,-9.817073170731708,-1.2195121951219514,-32.6219512195122,-109.66467058762666,-43.56782654777748
